id,shelf,shelf_name,division,book,book_name,section,page,path,formula,tabulated,num_n,num_k,wl_n_min,wl_n_max,wl_k_min,wl_k_max,wl_min,wl_max
1881,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-PSK,HIKARI - PSK (Dense phosphate crown),,E-PSKH1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-PSKH1.yml,3,k,0,30,0.4,0.7,0.4,0.7,0.4,0.7
1882,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-PSK,HIKARI - PSK (Dense phosphate crown),,E-PSK02,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-PSK02.yml,3,k,0,28,0.4,0.7,0.4,0.7,0.4,0.7
1883,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-PSK,HIKARI - PSK (Dense phosphate crown),,E-PSK03,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-PSK03.yml,3,k,0,30,0.4,0.7,0.4,0.7,0.4,0.7
1884,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-PSK,HIKARI - PSK (Dense phosphate crown),,J-PSKH1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-PSKH1.yml,3,k,0,31,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1885,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-PSK,HIKARI - PSK (Dense phosphate crown),,J-PSK02,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-PSK02.yml,3,k,0,29,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1886,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-PSK,HIKARI - PSK (Dense phosphate crown),,J-PSK03,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-PSK03.yml,3,k,0,30,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1887,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-PSK,HIKARI - PSK (Dense phosphate crown),,J-PSKH4,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-PSKH4.yml,3,k,0,32,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1888,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-PSK,HIKARI - PSK (Dense phosphate crown),,P-PSKH1S,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/P-PSKH1S.yml,3,k,0,30,0.4,0.7,0.4,0.7,0.4,0.7
1889,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-PSK,HIKARI - PSK (Dense phosphate crown),,Q-PSKH1S,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/Q-PSKH1S.yml,3,k,0,31,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1890,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-PSK,HIKARI - PSK (Dense phosphate crown),,Q-PSKH2S,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/Q-PSKH2S.yml,3,k,0,33,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1891,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-PSK,HIKARI - PSK (Dense phosphate crown),,Q-PSKH4S,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/Q-PSKH4S.yml,3,k,0,32,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1892,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,F1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/F1.yml,3,k,0,17,0.4,0.7,0.4,0.7,0.4,0.7
1893,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,F2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/F2.yml,3,k,0,18,0.4,0.7,0.4,0.7,0.4,0.7
1894,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,F3,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/F3.yml,3,k,0,18,0.4,0.7,0.4,0.7,0.4,0.7
1895,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,F5,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/F5.yml,3,k,0,18,0.4,0.7,0.4,0.7,0.4,0.7
1896,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,F8,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/F8.yml,3,k,0,18,0.4,0.7,0.4,0.7,0.4,0.7
1897,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,E-F1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-F1.yml,3,k,0,2,0.4,0.7,0.4,0.7,0.4,0.7
1898,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,E-F2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-F2.yml,3,k,0,24,0.4,0.7,0.4,0.7,0.4,0.7
1899,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,E-F3,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-F3.yml,3,k,0,2,0.4,0.7,0.4,0.7,0.4,0.7
1900,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,E-F5,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-F5.yml,3,k,0,24,0.4,0.7,0.4,0.7,0.4,0.7
1901,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,E-F8,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-F8.yml,3,k,0,25,0.4,0.7,0.4,0.7,0.4,0.7
1902,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,E-F16,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-F16.yml,3,k,0,25,0.4,0.7,0.4,0.7,0.4,0.7
1903,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,J-F1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-F1.yml,3,k,0,25,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1904,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,J-F2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-F2.yml,3,k,0,25,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1905,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,J-F3,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-F3.yml,3,k,0,25,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1906,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,J-F5,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-F5.yml,3,k,0,25,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1907,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,J-F8,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-F8.yml,3,k,0,25,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1908,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-F,HIKARI - F (Flint),,J-F16,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-F16.yml,3,k,0,26,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1909,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LF,HIKARI - LF (Light flint),,LF5,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/LF5.yml,3,k,0,19,0.4,0.7,0.4,0.7,0.4,0.7
1910,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LF,HIKARI - LF (Light flint),,LF6,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/LF6.yml,3,k,0,19,0.4,0.7,0.4,0.7,0.4,0.7
1911,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LF,HIKARI - LF (Light flint),,LF7,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/LF7.yml,3,k,0,19,0.4,0.7,0.4,0.7,0.4,0.7
1912,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LF,HIKARI - LF (Light flint),,E-LF5,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-LF5.yml,3,k,0,25,0.4,0.7,0.4,0.7,0.4,0.7
1913,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LF,HIKARI - LF (Light flint),,E-LF6,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-LF6.yml,3,k,0,25,0.4,0.7,0.4,0.7,0.4,0.7
1914,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LF,HIKARI - LF (Light flint),,E-LF7,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-LF7.yml,3,k,0,2,0.4,0.7,0.4,0.7,0.4,0.7
1915,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LF,HIKARI - LF (Light flint),,J-LF5,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-LF5.yml,3,k,0,26,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1916,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LF,HIKARI - LF (Light flint),,J-LF6,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-LF6.yml,3,k,0,26,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1917,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LF,HIKARI - LF (Light flint),,J-LF7,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-LF7.yml,3,k,0,26,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1918,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LLF,HIKARI - LLF (Very light flint),,LLF1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/LLF1.yml,3,k,0,19,0.4,0.7,0.4,0.7,0.4,0.7
1919,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LLF,HIKARI - LLF (Very light flint),,LLF2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/LLF2.yml,3,k,0,19,0.4,0.7,0.4,0.7,0.4,0.7
1920,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LLF,HIKARI - LLF (Very light flint),,LLF6,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/LLF6.yml,3,k,0,20,0.4,0.7,0.4,0.7,0.4,0.7
1921,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LLF,HIKARI - LLF (Very light flint),,E-LLF1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-LLF1.yml,3,k,0,25,0.4,0.7,0.4,0.7,0.4,0.7
1922,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LLF,HIKARI - LLF (Very light flint),,E-LLF2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-LLF2.yml,3,k,0,2,0.4,0.7,0.4,0.7,0.4,0.7
1923,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LLF,HIKARI - LLF (Very light flint),,E-LLF6,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-LLF6.yml,3,k,0,26,0.4,0.7,0.4,0.7,0.4,0.7
1924,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LLF,HIKARI - LLF (Very light flint),,J-LLF1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-LLF1.yml,3,k,0,26,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1925,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LLF,HIKARI - LLF (Very light flint),,J-LLF2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-LLF2.yml,3,k,0,27,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1926,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-LLF,HIKARI - LLF (Very light flint),,J-LLF6,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-LLF6.yml,3,k,0,27,0.365015,2.05809,0.365015,2.05809,0.365015,2.05809
1927,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF1.yml,3,k,0,16,0.4,0.7,0.4,0.7,0.4,0.7
1928,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF2.yml,3,k,0,16,0.4,0.7,0.4,0.7,0.4,0.7
1929,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF03,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF03.yml,3,k,0,13,0.4,0.7,0.4,0.7,0.4,0.7
1930,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SFS3,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SFS3.yml,3,k,0,14,0.4,0.7,0.4,0.7,0.4,0.7
1931,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF4,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF4.yml,3,k,0,15,0.4,0.7,0.4,0.7,0.4,0.7
1932,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF5,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF5.yml,3,k,0,16,0.4,0.7,0.4,0.7,0.4,0.7
1933,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF6,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF6.yml,3,k,0,14,0.4,0.7,0.4,0.7,0.4,0.7
1934,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF7,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF7.yml,3,k,0,17,0.4,0.7,0.4,0.7,0.4,0.7
1935,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF8,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF8.yml,3,k,0,16,0.4,0.7,0.4,0.7,0.4,0.7
1936,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF9,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF9.yml,3,k,0,16,0.4,0.7,0.4,0.7,0.4,0.7
1937,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF10,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF10.yml,3,k,0,13,0.4,0.7,0.4,0.7,0.4,0.7
1938,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF11,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF11.yml,3,k,0,12,0.4,0.7,0.4,0.7,0.4,0.7
1939,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF12,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF12.yml,3,k,0,15,0.4,0.7,0.4,0.7,0.4,0.7
1940,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF13,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF13.yml,3,k,0,12,0.4,0.7,0.4,0.7,0.4,0.7
1941,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF14,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF14.yml,3,k,0,12,0.4,0.7,0.4,0.7,0.4,0.7
1942,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,SF15,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/SF15.yml,3,k,0,14,0.4,0.7,0.4,0.7,0.4,0.7
1943,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF1.yml,3,k,0,23,0.4,0.7,0.4,0.7,0.4,0.7
1944,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SFH1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SFH1.yml,3,k,0,22,0.4,0.7,0.4,0.7,0.4,0.7
1945,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SFH2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SFH2.yml,3,k,0,23,0.4,0.7,0.4,0.7,0.4,0.7
1946,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF2.yml,3,k,0,24,0.4,0.7,0.4,0.7,0.4,0.7
1947,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF03,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF03.yml,3,k,0,23,0.4,0.7,0.4,0.7,0.4,0.7
1948,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SFS3,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SFS3.yml,3,k,0,13,0.4,0.7,0.4,0.7,0.4,0.7
1949,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF4,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF4.yml,3,k,0,23,0.4,0.7,0.4,0.7,0.4,0.7
1950,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF5,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF5.yml,3,k,0,24,0.4,0.7,0.4,0.7,0.4,0.7
1951,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF6,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF6.yml,3,k,0,24,0.4,0.7,0.4,0.7,0.4,0.7
1952,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF7,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF7.yml,3,k,0,24,0.4,0.7,0.4,0.7,0.4,0.7
1953,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF8,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF8.yml,3,k,0,24,0.4,0.7,0.4,0.7,0.4,0.7
1954,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF10,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF10.yml,3,k,0,23,0.4,0.7,0.4,0.7,0.4,0.7
1955,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF11,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF11.yml,3,k,0,23,0.4,0.7,0.4,0.7,0.4,0.7
1956,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF13,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF13.yml,3,k,0,23,0.4,0.7,0.4,0.7,0.4,0.7
1957,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF14,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF14.yml,3,k,0,23,0.4,0.7,0.4,0.7,0.4,0.7
1958,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,E-SF15,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/E-SF15.yml,3,k,0,23,0.4,0.7,0.4,0.7,0.4,0.7
1959,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,J-SF1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-SF1.yml,3,k,0,25,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1960,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,J-SFH1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-SFH1.yml,3,k,0,23,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1961,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,J-SF2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-SF2.yml,3,k,0,25,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1962,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,J-SFH2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-SFH2.yml,3,k,0,23,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1963,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,J-SF03,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-SF03.yml,3,k,0,23,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1964,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,J-SF03HS,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-SF03HS.yml,3,k,0,3,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1965,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,J-SFS3,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-SFS3.yml,3,k,0,23,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1966,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,J-SF4,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-SF4.yml,3,k,0,24,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1967,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,J-SF5,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-SF5.yml,3,k,0,25,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1968,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,J-SF6,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-SF6.yml,3,k,0,24,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
1969,glass,GLASS - glasses,Optical glass - HIKARI,HIKARI-SF,HIKARI - SF (Dense flint),,J-SF6HS,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/glass/hikari/J-SF6HS.yml,3,k,0,24,0.388865,2.05809,0.388865,2.05809,0.388865,2.05809
